Income,Income Class,Kids,Teens,Recency,Wines,Fruits,Meat,Fish,Sweet,Gold,DealsPurchases,WebPurchases,CatalogPurchases,StorePurchases,WebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Age Class,Customer_Days,Marital Status,Education,MntTotal,MntRegularProds,AcceptedCmpOverall
28072,Lower,1,0,10,30,0,10,2,0,5,1,1,0,3,7,No,No,No,No,No,No,3,11,0,34,Middle,2515,Married,Master,42,37,0
79529,Middle,0,0,1,423,42,706,73,197,197,1,4,8,9,2,No,No,No,No,No,No,3,11,0,34,Middle,2222,Married,Graduation,1441,1244,0
42386,Lower-middle,1,0,43,65,4,16,0,4,11,1,3,0,3,8,No,No,No,No,No,No,3,11,0,34,Middle,2691,Together,Master,89,78,0
27161,Lower,1,0,41,7,4,23,7,0,11,1,1,0,3,7,No,No,No,No,No,No,3,11,0,34,Middle,2403,Married,Master,41,30,0
80141,Middle,0,0,20,1184,102,673,52,40,40,1,7,4,10,6,No,No,Yes,No,No,No,3,11,1,34,Middle,2693,Married,Master,2051,2011,1
83512,Middle,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,Yes,No,Yes,Yes,Yes,No,3,11,1,34,Middle,2171,Married,Graduation,2056,1955,4
21955,Lower,1,0,81,5,1,7,17,14,11,2,2,1,3,6,No,No,No,No,No,No,3,11,0,34,Middle,2454,Married,2nd Cycle,44,33,0
78394,Middle,0,0,13,298,27,697,216,24,166,1,4,6,5,2,No,No,No,No,No,No,3,11,1,34,Middle,2658,Together,Graduation,1262,1096,0
33235,Lower-middle,1,0,71,45,0,16,2,1,6,1,3,0,3,7,No,No,No,No,No,No,3,11,0,34,Middle,2303,Together,Graduation,64,58,0
23477,Lower,1,0,39,38,15,54,3,8,29,3,3,0,4,8,No,No,No,No,No,No,3,11,0,34,Middle,2410,Married,Graduation,118,89,0
39146,Lower-middle,1,0,1,94,1,33,13,12,12,3,4,0,4,8,No,No,No,No,No,No,3,11,0,34,Middle,2659,Single,Graduation,153,141,0
20425,Lower,1,0,5,4,12,5,3,16,17,2,2,0,3,7,No,No,No,No,No,No,3,11,0,34,Middle,2767,Married,Basic,40,23,0
82333,Middle,0,0,60,1311,0,359,46,89,17,1,4,3,10,2,No,No,Yes,No,No,No,3,11,1,34,Middle,2615,Married,PhD,1805,1788,1
26816,Lower,0,0,50,5,1,6,3,4,3,1,0,0,3,4,No,No,No,No,No,No,3,11,0,34,Middle,2840,Single,Graduation,19,16,0
33454,Lower-middle,1,0,32,76,10,56,3,1,23,2,4,0,4,8,No,No,No,No,No,No,3,11,0,35,Middle,2576,Married,PhD,146,123,0
33812,Lower-middle,1,0,86,4,17,19,30,24,39,2,2,1,3,6,No,No,No,No,No,No,3,11,0,35,Middle,2762,Single,2nd Cycle,94,55,0
20559,Lower,1,0,88,13,1,29,3,0,7,2,2,0,3,8,No,No,No,No,No,No,3,11,0,35,Middle,2633,Married,Master,46,39,0
29760,Lower,1,0,87,64,4,68,7,5,17,4,3,1,4,8,No,No,No,No,No,No,3,11,0,35,Middle,2828,Single,Graduation,148,131,0
19510,Lower,2,0,63,9,0,7,3,4,7,2,1,0,3,7,No,No,No,No,No,No,3,11,0,35,Middle,2457,Married,Master,23,16,0
70951,Middle,0,0,66,239,10,554,254,87,54,1,3,4,9,1,No,No,No,No,No,No,3,11,0,35,Middle,2580,Married,Graduation,1144,1090,0
29938,Lower,1,0,52,3,3,7,0,2,11,2,1,0,3,6,No,No,No,No,No,No,3,11,0,35,Middle,2404,Single,Graduation,15,4,0
66503,Middle,1,0,30,91,64,128,65,3,50,2,4,3,6,3,No,No,No,No,No,No,3,11,0,35,Middle,2843,Single,Graduation,351,301,0
19986,Lower,1,0,74,3,6,5,0,2,6,1,0,0,3,7,No,No,No,No,No,No,3,11,0,35,Middle,2386,Married,Graduation,16,10,0
64355,Middle,1,0,66,1047,0,140,67,38,153,2,4,3,12,8,No,No,No,No,No,No,3,11,0,35,Middle,2833,Married,PhD,1292,1139,0
29103,Lower,1,0,38,16,0,17,6,3,6,2,1,0,3,9,No,No,No,No,No,No,3,11,0,35,Middle,2830,Together,Graduation,42,36,0
19986,Lower,1,0,74,3,6,5,0,2,6,1,0,0,3,7,No,No,No,No,No,No,3,11,0,35,Middle,2386,Married,Graduation,16,10,0
36145,Lower-middle,1,0,13,56,4,76,17,1,18,4,4,1,3,9,Yes,No,No,No,No,No,3,11,1,35,Middle,2537,Married,2nd Cycle,154,136,1
55357,Lower-middle,2,0,66,374,64,116,84,25,64,3,6,2,11,5,No,No,No,No,No,No,3,11,0,35,Middle,2654,Married,Graduation,663,599,0
70596,Middle,0,0,68,347,44,534,17,0,26,1,3,5,12,2,No,No,No,No,No,No,3,11,0,35,Middle,2791,Single,Graduation,942,916,0
16581,Lower,0,0,51,1,3,4,2,3,11,1,0,0,3,4,No,No,No,No,No,No,3,11,0,35,Middle,2692,Single,Basic,13,2,0
72903,Middle,0,0,74,1067,138,750,0,19,39,1,7,5,8,4,No,Yes,Yes,Yes,No,No,3,11,1,35,Middle,2402,Single,Graduation,1974,1935,3
22327,Lower,1,0,94,5,4,8,2,0,5,1,1,0,3,5,No,No,No,No,No,No,3,11,0,35,Middle,2490,Single,Graduation,19,14,0
23148,Lower,0,0,83,4,6,8,6,3,10,1,2,0,3,7,No,No,No,No,No,No,3,11,0,35,Middle,2290,Married,2nd Cycle,27,17,0
21355,Lower,1,0,5,5,13,14,0,5,31,2,2,1,2,6,Yes,No,No,No,No,No,3,11,1,35,Middle,2472,Married,Graduation,37,6,1
92533,Middle,0,0,84,693,21,118,110,147,42,1,6,5,11,2,No,No,Yes,Yes,No,No,3,11,0,35,Middle,2351,Married,Graduation,1089,1047,2
44322,Lower-middle,1,0,30,46,0,40,3,0,3,2,3,0,3,8,No,No,No,No,No,No,3,11,0,35,Middle,2172,Married,Graduation,89,86,0
41473,Lower-middle,1,0,80,21,8,20,15,3,9,1,2,0,3,7,No,No,No,No,No,No,3,11,0,35,Middle,2534,Single,2nd Cycle,67,58,0
37929,Lower-middle,0,0,49,202,2,46,3,2,10,2,4,2,5,7,No,Yes,No,Yes,No,No,3,11,1,35,Middle,2493,Single,PhD,255,245,2
18169,Lower,1,0,40,9,0,5,0,0,7,1,1,0,2,8,No,No,No,No,No,No,3,11,0,35,Middle,2654,Married,PhD,14,7,0
70596,Middle,0,0,68,347,44,534,17,0,26,1,3,5,12,2,No,No,No,No,No,No,3,11,0,35,Middle,2791,Single,Graduation,942,916,0
29760,Lower,1,0,87,64,4,68,7,5,17,4,3,1,4,8,No,No,No,No,No,No,3,11,0,35,Middle,2828,Single,Graduation,148,131,0
54006,Lower-middle,1,0,42,174,77,203,6,24,97,2,8,1,7,7,No,No,No,No,No,No,3,11,0,35,Middle,2808,Together,Graduation,484,387,0
30298,Lower-middle,0,0,48,6,3,12,6,1,0,1,1,1,3,3,No,No,No,No,No,No,3,11,0,35,Middle,2200,Single,PhD,28,28,0
31158,Lower-middle,1,0,62,25,6,16,20,0,5,2,2,0,3,8,No,No,No,No,No,No,3,11,0,35,Middle,2677,Married,Graduation,67,62,0
7500,Lower,1,0,98,5,17,17,13,14,34,4,2,1,3,9,No,No,No,No,No,No,3,11,0,35,Middle,2856,Together,2nd Cycle,66,32,0
40101,Lower-middle,1,0,73,171,3,129,26,24,62,4,6,1,6,7,No,No,No,No,No,No,3,11,0,35,Middle,2782,Together,Master,353,291,0
26646,Lower,1,0,26,11,4,20,10,3,5,2,2,0,4,6,No,No,No,No,No,No,3,11,0,36,Middle,2298,Together,Graduation,48,43,0
79607,Middle,0,0,37,450,133,951,173,0,216,1,3,6,6,1,No,No,No,No,No,No,3,11,1,36,Middle,2593,Single,Graduation,1707,1491,0
23228,Lower,1,0,91,53,3,49,7,4,5,4,3,0,4,8,No,No,No,No,No,No,3,11,0,36,Middle,2334,Married,Graduation,116,111,0
30477,Lower-middle,1,0,16,47,1,6,0,0,12,1,1,1,3,6,No,No,No,No,No,No,3,11,0,36,Middle,2317,Married,Master,54,42,0
18890,Lower,0,0,5,6,4,1,7,2,15,1,0,1,2,6,Yes,No,No,No,No,No,3,11,1,36,Middle,2755,Single,Master,20,5,1
32414,Lower-middle,0,0,11,20,6,5,0,9,12,1,1,0,3,7,Yes,No,No,No,No,No,3,11,0,36,Middle,2519,Together,2nd Cycle,40,28,1
23976,Lower,1,0,68,14,1,21,2,3,25,3,3,1,3,7,No,No,No,No,No,No,3,11,0,36,Middle,2343,Together,Graduation,41,16,0
27255,Lower,1,0,3,22,1,11,0,1,2,1,1,0,3,7,No,No,No,No,No,No,3,11,0,36,Middle,2393,Married,Graduation,35,33,0
35684,Lower-middle,1,0,66,10,4,7,0,6,3,1,1,0,3,6,No,No,No,No,No,No,3,11,0,36,Middle,2227,Married,2nd Cycle,27,24,0
15345,Lower,1,0,51,5,2,16,3,2,19,2,1,1,2,8,No,No,No,No,No,No,3,11,1,36,Middle,2826,Together,Graduation,28,9,0
42207,Lower-middle,1,0,71,116,11,72,3,17,46,4,4,1,5,6,Yes,No,No,No,No,No,3,11,1,36,Middle,2613,Married,Master,219,173,1
42710,Lower-middle,1,0,38,252,3,42,4,3,102,2,4,5,3,6,No,No,No,No,No,No,3,11,0,36,Middle,2737,Single,PhD,304,202,0
39684,Lower-middle,1,0,41,19,0,35,6,4,17,2,2,1,2,7,No,No,No,No,No,Yes,3,11,1,36,Middle,2784,Single,PhD,64,47,0
18988,Lower,1,0,43,6,0,6,2,1,1,2,1,0,3,7,No,No,No,No,No,No,3,11,0,36,Middle,2196,Married,PhD,15,14,0
16529,Lower,1,0,23,3,0,5,13,0,1,1,1,0,3,6,No,No,No,No,No,No,3,11,0,36,Middle,2279,Together,Graduation,21,20,0
35196,Lower-middle,1,0,68,75,12,141,43,39,187,6,6,1,5,8,No,No,No,No,No,No,3,11,1,36,Middle,2752,Together,Graduation,310,123,0
16269,Lower,1,0,75,19,3,18,3,1,0,3,3,0,3,8,No,No,No,No,No,No,3,11,0,36,Middle,2462,Single,PhD,44,44,0
25707,Lower,1,0,18,1,6,2,3,6,3,1,1,0,3,7,No,No,No,No,No,No,3,11,0,36,Middle,2321,Single,Basic,18,15,0
37235,Lower-middle,1,0,68,20,2,9,4,6,20,1,1,1,2,4,No,No,No,No,No,No,3,11,0,36,Middle,2307,Together,Graduation,41,21,0
36108,Lower-middle,1,0,68,141,8,129,3,11,47,3,7,1,4,9,Yes,No,No,No,No,No,3,11,0,36,Middle,2416,Single,Graduation,292,245,1
55434,Lower-middle,1,0,21,238,115,215,169,69,76,3,5,3,13,4,No,No,No,No,No,No,3,11,0,36,Middle,2426,Married,Graduation,806,730,0
38175,Lower-middle,1,0,6,70,6,69,2,3,3,3,3,1,4,7,No,No,No,No,No,No,3,11,0,36,Middle,2438,Married,PhD,150,147,0
35196,Lower-middle,1,0,68,75,12,141,43,39,187,6,6,1,5,8,No,No,No,No,No,No,3,11,0,36,Middle,2752,Together,Graduation,310,123,0
65370,Middle,0,0,1,71,22,112,138,89,29,1,2,3,13,1,No,No,No,No,No,No,3,11,0,36,Middle,2491,Married,2nd Cycle,432,403,0
82733,Middle,0,0,28,712,50,420,65,38,38,1,8,4,7,4,No,No,No,No,No,No,3,11,1,36,Middle,2451,Single,PhD,1285,1247,0
34738,Lower-middle,1,0,51,3,2,10,3,0,2,1,1,0,3,6,No,No,No,No,No,No,3,11,0,36,Middle,2208,Single,Graduation,18,16,0
70643,Middle,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,No,No,No,No,No,No,3,11,1,36,Middle,2781,Married,PhD,1795,1762,0
52413,Lower-middle,1,0,67,185,8,133,56,56,12,2,7,1,7,7,No,No,No,No,No,No,3,11,0,36,Middle,2762,Single,Graduation,438,426,0
73356,Middle,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,Yes,No,Yes,Yes,No,No,3,11,1,36,Middle,2302,Married,PhD,1400,1288,3
72570,Middle,0,0,67,274,83,216,151,141,224,1,4,6,12,1,No,No,No,No,No,No,3,11,0,36,Middle,2224,Married,Graduation,865,641,0
31385,Lower-middle,1,0,56,3,2,12,0,1,9,1,1,0,2,8,Yes,No,No,No,No,No,3,11,1,36,Middle,2730,Single,Master,18,9,1
24570,Lower,1,0,97,28,34,62,11,14,44,3,4,0,4,9,No,No,No,No,No,No,3,11,0,36,Middle,2646,Married,Graduation,149,105,0
40059,Lower-middle,1,0,82,110,29,92,28,10,145,1,6,2,3,8,Yes,No,No,No,No,No,3,11,0,36,Middle,2433,Married,Graduation,269,124,1
38680,Lower-middle,1,0,97,11,0,36,15,5,12,1,2,0,3,7,No,No,No,No,No,No,3,11,0,36,Middle,2617,Married,Graduation,67,55,0
31761,Lower-middle,1,0,96,19,1,20,16,14,28,2,3,0,4,5,No,No,No,No,No,No,3,11,0,36,Middle,2244,Married,Graduation,70,42,0
14796,Lower,1,0,1,13,3,8,7,4,16,2,1,0,3,9,No,No,No,No,No,No,3,11,1,36,Middle,2809,Married,2nd Cycle,35,19,0
90000,Middle,0,0,91,675,144,133,94,192,241,1,4,8,5,1,Yes,No,Yes,Yes,No,No,3,11,0,36,Middle,2347,Married,Graduation,1238,997,3
11012,Lower,1,0,82,24,3,26,7,1,23,3,3,1,2,9,Yes,No,No,No,No,No,3,11,0,36,Middle,2629,Single,Graduation,61,38,1
30096,Lower-middle,1,0,30,5,3,11,12,5,9,1,2,0,3,6,No,No,No,No,No,No,3,11,0,37,Middle,2197,Married,Graduation,36,27,0
50150,Lower-middle,0,0,32,135,46,92,65,61,11,2,5,2,7,5,No,No,No,No,No,No,3,11,0,37,Middle,2533,Married,PhD,399,388,0
101970,Upper-middle,0,0,69,722,27,102,44,72,168,0,6,8,13,2,No,Yes,Yes,Yes,No,No,3,11,1,37,Middle,2633,Single,Graduation,967,799,3
25271,Lower,1,0,45,10,1,18,10,4,7,1,1,1,2,9,No,No,No,No,No,No,3,11,0,37,Middle,2730,Married,Graduation,43,36,0
31788,Lower-middle,1,0,15,16,7,23,0,8,6,3,3,0,4,5,No,No,No,No,No,Yes,3,11,0,37,Middle,2260,Single,Master,54,48,0
24072,Lower,1,0,79,9,1,6,3,0,4,1,1,0,2,8,No,No,No,No,No,No,3,11,0,37,Middle,2598,Single,Graduation,19,15,0
22010,Lower,1,0,51,11,2,9,3,0,8,2,2,0,3,8,No,No,No,No,No,No,3,11,0,37,Middle,2523,Together,Graduation,25,17,0
30096,Lower-middle,1,0,30,5,3,11,12,5,9,1,2,0,3,6,No,No,No,No,No,No,3,11,0,37,Middle,2197,Married,Graduation,36,27,0
39453,Lower-middle,1,0,64,46,0,7,0,0,2,2,2,0,3,6,No,No,No,No,No,No,3,11,0,37,Middle,2246,Together,Graduation,53,51,0
70123,Middle,0,0,27,1308,0,396,23,0,0,1,5,7,4,3,No,Yes,No,No,Yes,No,3,11,0,37,Middle,2433,Together,PhD,1727,1727,2
39922,Lower-middle,1,0,30,29,12,59,19,1,36,2,3,0,4,8,No,No,No,No,No,No,3,11,0,37,Middle,2659,Married,Graduation,120,84,0
76630,Middle,0,0,93,255,31,446,40,56,175,1,3,10,11,1,No,No,No,No,No,No,3,11,0,37,Middle,2325,Married,Graduation,828,653,0
82025,Middle,0,0,76,267,98,606,48,70,98,1,3,2,6,1,No,No,Yes,No,No,No,3,11,1,37,Middle,2556,Divorced,Graduation,1089,991,1
27100,Lower,1,0,64,12,0,13,2,0,10,1,1,0,3,7,No,No,No,No,No,No,3,11,0,37,Middle,2609,Married,Master,27,17,0
43776,Lower-middle,1,0,77,8,0,9,2,1,3,1,1,0,2,6,No,No,No,No,No,No,3,11,0,37,Middle,2216,Together,Graduation,20,17,0
81698,Middle,0,0,1,709,45,115,30,160,45,1,8,2,5,5,No,No,No,Yes,No,No,3,11,1,37,Middle,2644,Single,2nd Cycle,1059,1014,1
33569,Lower-middle,1,0,10,16,2,18,3,0,24,1,1,1,2,8,Yes,No,No,No,No,No,3,11,1,37,Middle,2415,Married,PhD,39,15,1
36262,Lower-middle,0,0,24,88,39,54,64,28,153,1,3,5,3,6,Yes,No,No,No,No,No,3,11,1,37,Middle,2441,Married,Master,273,120,1
28427,Lower,1,0,67,18,3,19,3,3,6,2,2,0,3,8,No,No,No,No,No,No,3,11,0,37,Middle,2624,Together,Graduation,46,40,0
90687,Middle,0,0,98,982,17,672,23,34,51,1,6,2,8,2,No,No,Yes,No,No,No,3,11,1,37,Middle,2562,Divorced,PhD,1728,1677,1
78687,Middle,0,0,13,817,185,687,145,55,241,1,4,6,8,2,No,No,Yes,No,No,No,3,11,1,37,Middle,2848,Together,Graduation,1889,1648,1
35876,Lower-middle,0,0,13,66,2,40,4,3,14,1,3,1,3,6,No,No,No,No,No,No,3,11,0,37,Middle,2229,Married,Master,115,101,0
50150,Lower-middle,0,0,32,135,46,92,65,61,11,2,5,2,7,5,No,No,No,No,No,No,3,11,0,37,Middle,2533,Married,PhD,399,388,0
27100,Lower,1,0,64,12,0,13,2,0,10,1,1,0,3,7,No,No,No,No,No,No,3,11,0,37,Middle,2609,Married,Master,27,17,0
39922,Lower-middle,1,0,30,29,12,59,19,1,36,2,3,0,4,8,No,No,No,No,No,No,3,11,0,37,Middle,2659,Married,Graduation,120,84,0
87188,Middle,0,0,73,910,111,724,49,74,55,1,10,2,6,3,No,No,No,No,No,No,3,11,1,37,Middle,2550,Single,PhD,1868,1813,0
39922,Lower-middle,1,0,30,29,12,59,19,1,36,2,3,0,4,8,No,No,No,No,No,No,3,11,0,37,Middle,2659,Married,Graduation,120,84,0
28359,Lower,1,0,35,6,0,5,2,1,2,1,1,0,2,7,No,No,No,No,No,No,3,11,0,37,Middle,2404,Together,Graduation,14,12,0
23536,Lower,1,0,53,6,0,3,0,0,1,1,0,0,3,3,No,No,No,No,No,No,3,11,0,37,Middle,2184,Married,PhD,9,8,0
86580,Middle,0,0,72,532,21,127,26,20,20,0,4,2,5,1,No,No,Yes,No,No,No,3,11,0,37,Middle,2646,Married,PhD,726,706,1
92491,Middle,0,0,71,979,44,935,29,25,22,1,7,5,12,3,No,Yes,Yes,Yes,No,No,3,11,1,37,Middle,2583,Married,PhD,2012,1990,3
37292,Lower-middle,1,0,32,275,0,86,10,23,66,5,6,3,5,8,No,No,No,No,No,No,3,11,0,37,Middle,2596,Together,Graduation,394,328,0
36075,Lower-middle,1,0,54,46,0,30,12,1,30,1,2,0,4,6,No,No,No,No,No,No,3,11,0,37,Middle,2361,Together,Graduation,89,59,0
21840,Lower,1,0,80,17,0,9,0,0,1,1,1,0,3,9,No,No,No,No,No,No,3,11,0,37,Middle,2502,Together,PhD,26,25,0
22148,Lower,0,0,16,15,5,14,0,4,11,1,1,0,3,7,No,No,No,No,No,No,3,11,0,37,Middle,2236,Single,Graduation,38,27,0
39062,Lower-middle,1,0,28,23,0,9,0,0,12,1,1,0,3,4,Yes,No,No,No,No,No,3,11,0,37,Middle,2255,Single,Graduation,32,20,1
36790,Lower-middle,0,0,14,3,3,14,15,21,10,1,2,1,2,9,No,No,No,No,No,No,3,11,1,37,Middle,2644,Married,Graduation,56,46,0
69520,Middle,0,0,95,627,120,414,121,80,93,1,9,6,5,5,No,No,No,No,No,No,3,11,0,37,Middle,2516,Married,Graduation,1362,1269,0
32146,Lower-middle,1,0,16,26,3,23,4,7,3,2,2,0,4,6,No,No,No,No,No,No,3,11,0,37,Middle,2207,Married,2nd Cycle,63,60,0
89616,Middle,0,0,36,671,47,655,145,111,15,1,7,5,12,2,No,No,No,No,No,No,3,11,1,37,Middle,2648,Single,Master,1629,1614,0
28427,Lower,1,0,67,18,3,19,3,3,6,2,2,0,3,8,No,No,No,No,No,No,3,11,0,37,Middle,2624,Together,Graduation,46,40,0
37040,Lower-middle,0,0,41,86,2,73,69,38,48,1,4,2,5,8,No,No,No,No,No,No,3,11,0,38,Middle,2849,Married,Graduation,268,220,0
75777,Middle,0,0,12,712,26,538,69,13,80,1,3,6,11,1,No,Yes,Yes,No,No,No,3,11,1,38,Middle,2519,Single,Master,1358,1278,2
28718,Lower,1,0,78,12,4,6,11,8,16,2,2,0,3,8,No,No,No,No,No,No,3,11,0,38,Middle,2510,Married,Graduation,41,25,0
23661,Lower,1,0,46,18,0,4,0,0,1,1,1,0,3,7,No,No,No,No,No,No,3,11,0,38,Middle,2366,Together,Master,22,21,0
68627,Middle,0,0,45,395,15,263,60,54,38,1,2,3,6,1,No,No,No,No,No,No,3,11,0,38,Middle,2692,Single,Graduation,787,749,0
23616,Lower,1,0,76,4,22,11,3,7,32,2,3,0,3,8,No,No,No,No,No,No,3,11,1,38,Middle,2748,Single,2nd Cycle,47,15,0
18492,Lower,1,0,75,2,2,2,2,1,1,1,1,0,2,8,No,No,No,No,No,No,3,11,0,38,Middle,2183,Together,Master,9,8,0
66664,Middle,0,0,78,398,96,447,220,96,32,1,5,7,6,3,No,No,No,No,No,No,3,11,0,38,Middle,2801,Together,2nd Cycle,1257,1225,0
28567,Lower,1,0,57,11,3,22,2,2,6,2,2,0,3,6,No,No,No,No,No,No,3,11,0,38,Middle,2536,Single,Graduation,40,34,0
84169,Middle,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,No,Yes,Yes,No,No,No,3,11,1,38,Middle,2485,Married,PhD,1919,1919,2
79908,Middle,0,0,30,557,129,761,29,185,111,1,5,6,7,2,No,No,Yes,No,No,No,3,11,0,38,Middle,2609,Married,Graduation,1661,1550,1
41039,Lower-middle,0,0,32,34,11,137,179,61,45,1,8,1,5,8,No,No,No,No,No,No,3,11,0,38,Middle,2498,Together,2nd Cycle,422,377,0
50272,Lower-middle,1,0,75,99,13,66,43,8,4,3,4,1,5,7,No,No,No,No,No,No,3,11,0,38,Middle,2485,Together,Graduation,229,225,0
84169,Middle,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,No,Yes,Yes,No,No,No,3,11,1,38,Middle,2485,Married,PhD,1919,1919,2
74116,Middle,0,0,53,871,111,704,145,55,166,1,4,4,10,2,No,Yes,No,No,No,No,3,11,0,38,Middle,2340,Single,2nd Cycle,1886,1720,1
57937,Lower-middle,0,1,56,261,42,144,55,48,133,3,4,4,9,3,No,No,No,No,No,No,3,11,0,38,Middle,2292,Married,2nd Cycle,550,417,0
40479,Lower-middle,1,0,95,5,0,8,2,0,0,1,0,0,3,4,No,No,No,No,No,No,3,11,0,38,Middle,2475,Together,Graduation,15,15,0
27590,Lower,1,0,38,6,0,5,0,0,1,1,1,0,2,7,No,No,No,No,No,No,3,11,0,38,Middle,2591,Together,Master,11,10,0
73450,Middle,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,Yes,No,No,Yes,No,No,3,11,0,38,Middle,2365,Together,Master,1767,1730,2
65169,Middle,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,Yes,No,Yes,Yes,Yes,No,3,11,1,38,Middle,2325,Married,Graduation,1143,1097,4
24711,Lower,0,0,86,10,7,25,6,3,7,1,3,0,3,7,No,No,No,No,No,No,3,11,0,38,Middle,2231,Married,Graduation,51,44,0
6560,Lower,0,0,2,67,11,26,4,3,262,0,1,0,1,17,No,No,No,No,No,No,3,11,0,38,Middle,2358,Single,Master,111,-151,0
71853,Middle,0,0,29,358,108,413,141,97,32,1,2,8,6,1,No,No,No,No,No,No,3,11,0,38,Middle,2576,Together,Graduation,1117,1085,0
39660,Lower-middle,1,0,36,139,13,78,20,13,36,3,7,1,3,9,No,No,No,No,No,No,3,11,1,38,Middle,2849,Single,Graduation,263,227,0
24367,Lower,1,0,58,2,4,2,0,11,5,1,1,0,2,9,No,No,No,No,No,No,3,11,0,38,Middle,2625,Single,Basic,19,14,0
69109,Middle,0,0,10,823,25,459,124,29,95,1,6,6,7,4,No,No,Yes,No,No,No,3,11,1,38,Middle,2756,Married,Graduation,1460,1365,1
70038,Middle,0,0,54,587,54,348,71,54,130,1,4,4,8,2,No,No,No,No,No,No,3,11,0,38,Middle,2406,Together,PhD,1114,984,0
45203,Lower-middle,2,0,4,35,3,67,10,8,24,1,3,1,3,6,No,No,No,No,No,No,3,11,1,38,Middle,2257,Together,Graduation,123,99,0
66664,Middle,0,0,78,398,96,447,220,96,32,1,5,7,6,3,No,No,No,No,No,No,3,11,0,38,Middle,2801,Together,2nd Cycle,1257,1225,0
19444,Lower,1,0,8,16,0,23,3,2,10,3,4,1,2,7,No,No,No,No,No,No,3,11,1,38,Middle,2286,Together,Graduation,44,34,0
22448,Lower,1,0,86,3,1,8,23,2,18,3,2,1,3,3,No,No,No,No,No,No,3,11,0,38,Middle,2282,Married,Graduation,37,19,0
38513,Lower-middle,1,0,20,172,3,115,16,0,18,5,6,1,5,8,No,No,No,No,No,No,3,11,1,38,Middle,2311,Single,PhD,306,288,0
71853,Middle,0,0,29,358,108,413,141,97,32,1,2,8,6,1,No,No,No,No,No,No,3,11,0,38,Middle,2576,Together,Graduation,1117,1085,0
58582,Middle,0,1,15,402,35,106,101,77,42,2,9,2,9,5,No,Yes,No,No,No,No,3,11,0,38,Middle,2433,Together,2nd Cycle,721,679,1
32313,Lower-middle,1,0,60,86,4,56,2,4,7,3,4,0,4,9,No,No,No,No,No,No,3,11,0,38,Middle,2662,Together,PhD,152,145,0
69109,Middle,0,0,10,823,25,459,124,29,95,1,6,6,7,4,No,No,Yes,No,No,No,3,11,1,38,Middle,2756,Married,Graduation,1460,1365,1
42081,Lower-middle,1,0,86,175,10,110,54,6,27,2,6,3,4,6,Yes,No,No,No,No,No,3,11,0,38,Middle,2647,Married,Graduation,355,328,1
21059,Lower,1,0,40,8,3,19,3,3,8,3,3,0,3,6,No,No,No,No,No,No,3,11,0,38,Middle,2332,Married,Master,36,28,0
63211,Middle,0,0,3,145,193,459,205,26,145,2,3,8,7,2,No,No,No,No,No,No,3,11,1,38,Middle,2763,Married,Graduation,1028,883,0
43815,Lower-middle,1,0,53,14,10,29,4,7,15,1,2,0,3,6,No,No,No,No,No,No,3,11,0,38,Middle,2609,Married,Master,64,49,0
61416,Middle,0,0,25,848,154,323,201,61,78,1,10,3,10,6,Yes,No,No,No,No,No,3,11,0,38,Middle,2665,Together,Graduation,1587,1509,1
70038,Middle,0,0,54,587,54,348,71,54,130,1,4,4,8,2,No,No,No,No,No,No,3,11,0,38,Middle,2406,Together,PhD,1114,984,0
75777,Middle,0,0,12,712,26,538,69,13,80,1,3,6,11,1,No,Yes,Yes,No,No,No,3,11,1,38,Middle,2519,Single,Master,1358,1278,2
58293,Middle,1,0,94,173,43,118,46,27,15,5,5,3,6,5,No,No,No,No,No,No,3,11,0,39,Middle,2320,Married,PhD,407,392,0
38547,Lower-middle,1,0,49,6,1,10,0,1,4,1,1,0,2,8,No,No,No,No,No,Yes,3,11,0,39,Middle,2464,Together,Graduation,18,14,0
77882,Middle,0,0,29,68,129,396,188,22,15,1,3,3,5,1,No,No,No,No,No,No,3,11,0,39,Middle,2219,Together,Master,803,788,0
24480,Lower,1,0,46,4,19,9,28,25,17,3,3,0,4,7,No,No,No,No,No,No,3,11,0,39,Middle,2662,Married,Basic,85,68,0
36143,Lower-middle,1,0,33,12,0,1,0,0,6,1,0,1,2,3,No,No,No,No,No,No,3,11,0,39,Middle,2250,Single,Master,13,7,0
91065,Middle,0,0,33,822,114,108,179,137,114,1,7,9,9,3,No,No,Yes,Yes,No,No,3,11,1,39,Middle,2651,Single,Graduation,1360,1246,2
56937,Lower-middle,1,0,81,746,8,125,11,8,8,7,8,6,9,6,No,Yes,No,No,No,No,3,11,1,39,Middle,2853,Together,PhD,898,890,1
39665,Lower-middle,1,0,97,127,1,56,0,1,31,3,4,2,3,7,Yes,No,No,No,No,No,3,11,0,39,Middle,2559,Together,PhD,185,154,1
